"[1, 1, 2]",B,2023-11-30 18:55:02.666893
"[4, 1, 1]",Y,2023-11-30 18:55:08.366895
"[2, 4, 1]",O,2023-11-30 18:55:13.166924
"[3, 1, 1]",Q,2023-11-30 18:55:19.566982
