"[3, 4, 1]",W,2023-11-30 18:10:16.073102
"[2, 3, 1]",M,2023-11-30 18:10:22.473129
"[3, 1, 2]",R,2023-11-30 18:10:25.273195
"[3, 4, 1]",W,2023-11-30 18:10:28.072899
"[2, 2, 2]",L,2023-11-30 18:10:32.773211
"[2, 4, 2]",P,2023-11-30 18:10:42.172949
"[2, 1, 2]",J,2023-11-30 18:10:48.373305
"[3, 1, 2]",R,2023-11-30 18:10:53.573195
"[3, 3, 1]",U,2023-11-30 18:10:56.173121
"[3, 3, 1]",U,2023-11-30 18:11:00.273011
"[1, 4, 2]",H,2023-11-30 18:11:03.372990
"[3, 1, 2]",R,2023-11-30 18:11:07.473335
"[3, 1, 1]",Q,2023-11-30 18:11:10.372996
"[3, 3, 1]",U,2023-11-30 18:11:15.273363
"[2, 4, 2]",P,2023-11-30 18:11:18.273097
"[4, 1, 1]",Y,2023-11-30 18:14:07.673607
"[3, 4, 1]",W,2023-11-30 18:14:10.673431
"[3, 4, 1]",W,2023-11-30 18:14:18.773660
"[1, 3, 1]",E,2023-11-30 18:14:20.873525
"[1, 1, 1]",A,2023-11-30 18:14:25.973583
"[3, 1, 2]",R,2023-11-30 18:14:28.773694
"[3, 4, 2]",X,2023-11-30 18:14:33.773403
"[3, 1, 1]",Q,2023-11-30 18:14:35.773833
"[3, 2, 1]",S,2023-11-30 18:14:38.873758
"[3, 3, 1]",U,2023-11-30 18:14:41.973827
"[2, 2, 2]",L,2023-11-30 18:14:45.573511
"[1, 2, 1]",C,2023-11-30 18:15:48.173718
"[3, 1, 2]",R,2023-11-30 18:15:52.574017
"[2, 3, 1]",M,2023-11-30 18:15:57.673637
"[3, 1, 1]",Q,2023-11-30 18:18:10.874328
"[4, 3, 1]", ,2023-11-30 18:18:13.774487
"[4, 3, 1]", ,2023-11-30 18:18:28.774274
"[4, 3, 1]", ,2023-11-30 18:18:43.174330
"[1, 3, 2]",F,2023-11-30 18:18:46.174254
"[3, 1, 2]",R,2023-11-30 18:18:50.174388
"[3, 2, 2]",T,2023-11-30 18:18:54.874406
"[3, 1, 1]",Q,2023-11-30 18:18:57.974295
"[2, 2, 1]",K,2023-11-30 18:19:01.474435
"[1, 3, 2]",F,2023-11-30 18:19:04.574187
"[1, 2, 2]",D,2023-11-30 18:19:10.074455
"[2, 3, 1]",M,2023-11-30 18:19:14.174396
"[4, 1, 1]",Y,2023-11-30 18:19:22.174664
"[3, 3, 2]",V,2023-11-30 18:19:26.674512
"[1, 4, 2]",H,2023-11-30 18:19:31.374468
"[2, 4, 2]",P,2023-11-30 18:19:54.174473
"[2, 2, 2]",L,2023-11-30 18:20:11.674624
"[3, 2, 1]",S,2023-11-30 18:20:15.374527
"[2, 3, 2]",N,2023-11-30 18:20:19.474335
"[2, 2, 1]",K,2023-11-30 18:20:22.474643
"[1, 2, 1]",C,2023-11-30 18:20:25.274359
"[2, 2, 1]",K,2023-11-30 18:23:37.474753
"[4, 3, 1]", ,2023-11-30 18:23:39.274927
"[4, 3, 1]", ,2023-11-30 18:24:17.074867
"[2, 4, 1]",O,2023-11-30 18:24:20.775152
"[3, 3, 1]",U,2023-11-30 18:24:24.674961
"[2, 3, 1]",M,2023-11-30 18:24:27.575129
"[2, 3, 2]",N,2023-11-30 18:24:30.274983
"[3, 3, 2]",V,2023-11-30 18:24:33.975008
"[2, 1, 1]",I,2023-11-30 18:24:36.974945
"[2, 3, 2]",N,2023-11-30 18:24:39.974919
"[2, 1, 1]",I,2023-11-30 18:24:43.674954
"[1, 1, 2]",B,2023-11-30 18:24:52.175033
"[4, 1, 2]",Z,2023-11-30 18:24:55.975028
"[4, 1, 1]",Y,2023-11-30 18:25:00.875122
"[3, 4, 1]",W,2023-11-30 18:25:08.975010
"[1, 1, 2]",B,2023-11-30 18:25:12.374943
"[3, 4, 1]",W,2023-11-30 18:25:15.774966
"[2, 3, 2]",N,2023-11-30 18:32:05.776301
"[4, 3, 1]", ,2023-11-30 18:32:10.076245
"[4, 3, 1]", ,2023-11-30 18:34:03.676399
"[1, 1, 1]",A,2023-11-30 18:34:14.876377
"[2, 4, 1]",O,2023-11-30 18:34:22.976338
"[1, 2, 2]",D,2023-11-30 18:34:30.376527
"[3, 2, 2]",T,2023-11-30 18:34:35.376393
"[1, 1, 1]",A,2023-11-30 18:34:43.076702
"[1, 1, 2]",B,2023-11-30 18:34:58.176519
"[3, 4, 1]",W,2023-11-30 18:35:07.176608
